Total de Nós; Treinamento;Teste;Validação
359;95.50173010380622;89.22305764411027;92.73356401384083
358;95.50173010380622;89.22305764411027;92.73356401384083
357;95.32871972318338;89.22305764411027;92.73356401384083
356;95.32871972318338;89.22305764411027;92.73356401384083
355;95.32871972318338;89.22305764411027;92.73356401384083
354;95.32871972318338;88.97243107769424;93.07958477508652
353;95.32871972318338;88.97243107769424;93.07958477508652
352;95.32871972318338;88.97243107769424;93.07958477508652
351;95.32871972318338;88.97243107769424;93.07958477508652
350;95.32871972318338;88.97243107769424;93.07958477508652
349;95.32871972318338;88.97243107769424;93.07958477508652
348;95.32871972318338;88.97243107769424;93.07958477508652
347;95.32871972318338;88.97243107769424;93.07958477508652
346;95.32871972318338;88.97243107769424;93.07958477508652
345;95.24221453287197;88.7218045112782;93.07958477508652
344;95.15570934256056;88.47117794486216;93.07958477508652
343;95.06920415224913;88.22055137844612;93.07958477508652
342;95.06920415224913;88.22055137844612;93.07958477508652
341;95.06920415224913;88.22055137844612;93.07958477508652
340;95.06920415224913;88.22055137844612;93.07958477508652
339;95.06920415224913;88.22055137844612;93.07958477508652
338;95.06920415224913;88.22055137844612;93.07958477508652
337;95.06920415224913;88.22055137844612;93.07958477508652
336;95.06920415224913;88.22055137844612;93.07958477508652
335;95.06920415224913;88.22055137844612;93.07958477508652
334;95.06920415224913;88.22055137844612;93.07958477508652
333;94.98269896193771;88.22055137844612;93.42560553633218
332;94.98269896193771;88.22055137844612;93.42560553633218
331;94.98269896193771;88.22055137844612;93.42560553633218
330;94.98269896193771;88.22055137844612;93.42560553633218
329;94.98269896193771;88.22055137844612;93.42560553633218
328;94.98269896193771;88.22055137844612;93.42560553633218
327;94.98269896193771;88.22055137844612;93.42560553633218
326;94.98269896193771;88.22055137844612;93.42560553633218
325;94.98269896193771;88.22055137844612;93.42560553633218
324;94.80968858131487;88.22055137844612;93.42560553633218
323;94.4636678200692;88.22055137844612;93.42560553633218
322;94.20415224913495;87.96992481203007;93.42560553633218
321;93.9446366782007;87.71929824561403;93.42560553633218
320;93.9446366782007;87.71929824561403;93.42560553633218
319;93.9446366782007;87.71929824561403;93.42560553633218
318;93.9446366782007;87.71929824561403;93.42560553633218
317;93.9446366782007;87.71929824561403;93.42560553633218
316;93.9446366782007;87.71929824561403;93.42560553633218
315;93.9446366782007;87.71929824561403;93.42560553633218
314;93.9446366782007;87.71929824561403;93.42560553633218
313;93.9446366782007;87.71929824561403;93.42560553633218
312;93.85813148788927;87.468671679198;93.42560553633218
311;93.85813148788927;87.468671679198;93.42560553633218
310;93.77162629757785;87.21804511278195;93.42560553633218
309;93.77162629757785;87.21804511278195;93.42560553633218
308;93.77162629757785;87.21804511278195;93.42560553633218
307;93.77162629757785;87.21804511278195;93.42560553633218
306;93.77162629757785;87.21804511278195;93.42560553633218
305;93.77162629757785;87.21804511278195;93.42560553633218
304;93.77162629757785;87.21804511278195;93.42560553633218
303;93.77162629757785;87.21804511278195;93.42560553633218
302;93.77162629757785;87.21804511278195;93.42560553633218
301;93.77162629757785;87.21804511278195;93.42560553633218
300;93.77162629757785;87.21804511278195;93.42560553633218
299;93.77162629757785;87.21804511278195;93.42560553633218
298;93.77162629757785;87.21804511278195;93.42560553633218
297;93.77162629757785;87.21804511278195;93.42560553633218
296;93.77162629757785;87.21804511278195;93.42560553633218
295;93.77162629757785;87.21804511278195;93.42560553633218
294;93.77162629757785;87.21804511278195;93.42560553633218
293;93.77162629757785;87.21804511278195;93.42560553633218
292;93.77162629757785;87.21804511278195;93.42560553633218
291;93.77162629757785;87.21804511278195;93.42560553633218
290;93.77162629757785;87.21804511278195;93.42560553633218
289;93.77162629757785;87.21804511278195;93.42560553633218
288;93.77162629757785;87.21804511278195;93.42560553633218
287;93.77162629757785;87.21804511278195;93.42560553633218
286;93.77162629757785;87.21804511278195;93.42560553633218
285;93.77162629757785;87.21804511278195;93.42560553633218
284;93.77162629757785;87.21804511278195;93.42560553633218
283;93.77162629757785;87.21804511278195;93.42560553633218
