Total de Nós; Treinamento;Teste;Validação
372;95.41522491349481;88.97243107769424;94.11764705882352
371;95.41522491349481;88.97243107769424;94.11764705882352
370;95.32871972318338;88.7218045112782;94.11764705882352
369;95.32871972318338;88.7218045112782;94.11764705882352
368;95.32871972318338;88.7218045112782;94.11764705882352
367;95.24221453287197;88.47117794486216;94.11764705882352
366;95.15570934256056;88.22055137844612;94.11764705882352
365;95.06920415224913;87.96992481203007;94.11764705882352
364;94.98269896193771;87.71929824561403;94.11764705882352
363;94.98269896193771;87.71929824561403;94.11764705882352
362;94.98269896193771;87.71929824561403;94.11764705882352
361;94.98269896193771;87.71929824561403;94.11764705882352
360;94.98269896193771;87.71929824561403;94.11764705882352
359;94.98269896193771;87.71929824561403;94.11764705882352
358;94.98269896193771;87.71929824561403;94.11764705882352
357;94.98269896193771;87.71929824561403;94.11764705882352
356;94.98269896193771;87.71929824561403;94.11764705882352
355;94.98269896193771;87.71929824561403;94.11764705882352
354;94.8961937716263;87.468671679198;94.11764705882352
353;94.63667820069203;87.21804511278195;94.11764705882352
352;94.55017301038062;86.96741854636592;94.11764705882352
351;94.37716262975778;86.96741854636592;94.11764705882352
350;94.20415224913495;86.96741854636592;94.11764705882352
349;94.20415224913495;86.96741854636592;94.11764705882352
348;94.20415224913495;86.96741854636592;94.11764705882352
347;94.20415224913495;86.96741854636592;94.11764705882352
346;94.20415224913495;86.96741854636592;94.11764705882352
345;94.20415224913495;86.96741854636592;94.11764705882352
344;94.20415224913495;86.96741854636592;94.11764705882352
343;94.20415224913495;86.96741854636592;94.11764705882352
342;94.20415224913495;86.96741854636592;94.11764705882352
341;94.03114186851211;86.96741854636592;94.11764705882352
340;93.77162629757785;86.71679197994987;94.11764705882352
339;93.59861591695503;86.21553884711778;94.11764705882352
338;93.59861591695503;86.21553884711778;94.11764705882352
337;93.59861591695503;86.21553884711778;94.11764705882352
336;93.59861591695503;86.21553884711778;94.11764705882352
335;93.59861591695503;86.21553884711778;94.11764705882352
334;93.59861591695503;86.21553884711778;94.11764705882352
333;93.59861591695503;86.21553884711778;94.11764705882352
332;93.59861591695503;86.21553884711778;94.11764705882352
331;93.59861591695503;86.21553884711778;94.11764705882352
330;93.59861591695503;86.21553884711778;94.11764705882352
329;93.59861591695503;86.21553884711778;94.11764705882352
328;93.59861591695503;86.21553884711778;94.11764705882352
327;93.59861591695503;86.21553884711778;94.11764705882352
326;93.59861591695503;86.21553884711778;94.11764705882352
325;93.59861591695503;86.21553884711778;94.11764705882352
324;93.59861591695503;86.21553884711778;94.11764705882352
323;93.5121107266436;85.96491228070175;94.11764705882352
322;93.42560553633218;85.71428571428571;94.11764705882352
321;93.42560553633218;85.71428571428571;94.11764705882352
320;93.42560553633218;85.71428571428571;94.11764705882352
319;93.42560553633218;85.71428571428571;94.11764705882352
318;93.42560553633218;85.71428571428571;94.11764705882352
317;93.42560553633218;85.71428571428571;94.11764705882352
316;93.42560553633218;85.71428571428571;94.11764705882352
315;93.42560553633218;85.71428571428571;94.11764705882352
314;93.42560553633218;85.71428571428571;94.11764705882352
313;93.42560553633218;85.71428571428571;94.11764705882352
312;93.42560553633218;85.71428571428571;94.11764705882352
311;93.33910034602077;85.46365914786968;94.11764705882352
310;92.90657439446368;85.21303258145363;94.11764705882352
309;92.90657439446368;85.21303258145363;94.11764705882352
308;92.90657439446368;85.21303258145363;94.11764705882352
307;92.90657439446368;85.21303258145363;94.11764705882352
306;92.90657439446368;85.21303258145363;94.11764705882352
305;92.90657439446368;85.21303258145363;94.11764705882352
304;92.90657439446368;85.21303258145363;94.11764705882352
303;92.90657439446368;85.21303258145363;94.11764705882352
302;92.90657439446368;85.21303258145363;94.11764705882352
301;92.90657439446368;85.21303258145363;94.11764705882352
300;92.82006920415225;84.9624060150376;94.11764705882352
299;92.64705882352942;84.9624060150376;94.11764705882352
298;91.95501730103807;84.9624060150376;94.11764705882352
297;91.6955017301038;85.21303258145363;94.11764705882352
296;91.6955017301038;85.21303258145363;94.11764705882352
295;91.6955017301038;85.21303258145363;94.11764705882352
294;91.6955017301038;85.21303258145363;94.11764705882352
293;91.6955017301038;85.21303258145363;94.11764705882352
292;91.6955017301038;85.21303258145363;94.11764705882352
291;91.6955017301038;85.21303258145363;94.11764705882352
290;91.6955017301038;85.21303258145363;94.11764705882352
289;91.6955017301038;85.21303258145363;94.11764705882352
288;91.6955017301038;85.21303258145363;94.11764705882352
