Total de Nós; Treinamento;Teste;Validação
354;95.41522491349481;90.22556390977444;93.77162629757785
353;95.32871972318338;89.97493734335839;93.77162629757785
352;95.24221453287197;89.72431077694235;93.77162629757785
351;94.8961937716263;89.72431077694235;93.77162629757785
350;94.8961937716263;89.72431077694235;93.77162629757785
349;94.8961937716263;89.72431077694235;93.77162629757785
348;94.8961937716263;89.72431077694235;93.77162629757785
347;94.8961937716263;89.72431077694235;93.77162629757785
346;94.8961937716263;89.72431077694235;93.77162629757785
345;94.8961937716263;89.72431077694235;93.77162629757785
344;94.8961937716263;89.72431077694235;93.77162629757785
343;94.8961937716263;89.72431077694235;93.77162629757785
342;94.8961937716263;89.72431077694235;93.77162629757785
341;94.8961937716263;89.72431077694235;93.77162629757785
340;94.8961937716263;89.72431077694235;93.77162629757785
339;94.72318339100346;89.72431077694235;93.77162629757785
338;94.55017301038062;89.72431077694235;93.77162629757785
337;94.37716262975778;89.72431077694235;93.77162629757785
336;94.20415224913495;89.97493734335839;94.11764705882352
335;94.20415224913495;89.97493734335839;94.11764705882352
334;94.20415224913495;89.97493734335839;94.11764705882352
333;94.20415224913495;89.97493734335839;94.11764705882352
332;94.20415224913495;89.97493734335839;94.11764705882352
331;94.20415224913495;89.97493734335839;94.11764705882352
330;94.20415224913495;89.97493734335839;94.11764705882352
329;94.20415224913495;89.97493734335839;94.11764705882352
328;94.20415224913495;89.97493734335839;94.11764705882352
327;94.03114186851211;89.97493734335839;94.11764705882352
326;93.85813148788927;89.97493734335839;94.11764705882352
325;93.77162629757785;89.72431077694235;94.11764705882352
324;93.5121107266436;89.47368421052632;94.11764705882352
323;93.5121107266436;89.47368421052632;94.11764705882352
322;93.5121107266436;89.47368421052632;94.11764705882352
321;93.5121107266436;89.47368421052632;94.11764705882352
320;93.5121107266436;89.47368421052632;94.11764705882352
319;93.5121107266436;89.47368421052632;94.11764705882352
318;93.5121107266436;89.47368421052632;94.11764705882352
317;93.5121107266436;89.47368421052632;94.11764705882352
316;93.5121107266436;89.47368421052632;94.11764705882352
315;93.5121107266436;89.47368421052632;94.11764705882352
314;93.5121107266436;89.47368421052632;94.11764705882352
313;93.5121107266436;89.47368421052632;94.11764705882352
312;93.5121107266436;89.47368421052632;94.11764705882352
311;93.5121107266436;89.47368421052632;94.11764705882352
310;93.5121107266436;89.47368421052632;94.11764705882352
309;93.5121107266436;89.47368421052632;94.11764705882352
308;93.5121107266436;89.47368421052632;94.11764705882352
307;93.5121107266436;89.47368421052632;94.11764705882352
306;93.5121107266436;89.47368421052632;94.11764705882352
305;93.5121107266436;89.47368421052632;94.11764705882352
304;93.5121107266436;89.47368421052632;94.11764705882352
303;93.5121107266436;89.47368421052632;94.11764705882352
302;93.5121107266436;89.47368421052632;94.11764705882352
301;93.5121107266436;89.47368421052632;94.11764705882352
300;93.5121107266436;89.47368421052632;94.11764705882352
299;93.5121107266436;89.47368421052632;94.11764705882352
298;93.42560553633218;89.22305764411027;94.11764705882352
297;93.42560553633218;89.22305764411027;94.11764705882352
296;93.42560553633218;89.22305764411027;94.11764705882352
295;93.42560553633218;89.22305764411027;94.11764705882352
294;93.42560553633218;89.22305764411027;94.11764705882352
293;93.42560553633218;89.22305764411027;94.11764705882352
292;93.42560553633218;89.22305764411027;94.11764705882352
291;93.42560553633218;89.22305764411027;94.11764705882352
290;93.42560553633218;89.22305764411027;94.11764705882352
289;93.42560553633218;89.22305764411027;94.11764705882352
288;93.42560553633218;89.22305764411027;94.11764705882352
287;93.33910034602077;88.97243107769424;94.11764705882352
286;93.33910034602077;88.97243107769424;94.11764705882352
285;93.16608996539793;88.97243107769424;94.11764705882352
284;92.64705882352942;88.47117794486216;94.11764705882352
283;92.64705882352942;88.47117794486216;94.11764705882352
282;92.64705882352942;88.47117794486216;94.11764705882352
281;92.64705882352942;88.47117794486216;94.11764705882352
280;92.64705882352942;88.47117794486216;94.11764705882352
279;92.64705882352942;88.47117794486216;94.11764705882352
278;92.64705882352942;88.47117794486216;94.11764705882352
277;92.64705882352942;88.47117794486216;94.11764705882352
276;92.47404844290658;88.47117794486216;94.11764705882352
275;92.47404844290658;88.47117794486216;94.11764705882352
274;92.47404844290658;88.47117794486216;94.11764705882352
273;92.47404844290658;88.47117794486216;94.11764705882352
272;92.47404844290658;88.47117794486216;94.11764705882352
271;92.47404844290658;88.47117794486216;94.11764705882352
270;92.47404844290658;88.47117794486216;94.11764705882352
269;92.47404844290658;88.47117794486216;94.11764705882352
268;92.47404844290658;88.47117794486216;94.11764705882352
267;92.47404844290658;88.47117794486216;94.11764705882352
266;92.38754325259517;88.7218045112782;94.11764705882352
265;92.38754325259517;88.7218045112782;94.11764705882352
264;92.38754325259517;88.7218045112782;94.11764705882352
263;92.38754325259517;88.7218045112782;94.11764705882352
262;92.38754325259517;88.7218045112782;94.11764705882352
261;92.38754325259517;88.7218045112782;94.11764705882352
260;92.38754325259517;88.7218045112782;94.11764705882352
259;92.30103806228374;88.47117794486216;94.11764705882352
258;92.30103806228374;88.47117794486216;94.11764705882352
257;92.30103806228374;88.47117794486216;94.11764705882352
256;92.30103806228374;88.47117794486216;94.11764705882352
255;92.30103806228374;88.47117794486216;94.11764705882352
254;92.30103806228374;88.47117794486216;94.11764705882352
253;92.30103806228374;88.47117794486216;94.11764705882352
252;92.30103806228374;88.47117794486216;94.11764705882352
251;92.30103806228374;88.47117794486216;94.11764705882352
250;92.30103806228374;88.47117794486216;94.11764705882352
249;92.30103806228374;88.47117794486216;94.11764705882352
248;92.30103806228374;88.47117794486216;94.11764705882352
247;92.30103806228374;88.47117794486216;94.11764705882352
246;92.30103806228374;88.47117794486216;94.11764705882352
245;92.30103806228374;88.47117794486216;94.11764705882352
244;92.30103806228374;88.47117794486216;94.11764705882352
243;92.30103806228374;88.47117794486216;94.11764705882352
242;92.30103806228374;88.47117794486216;94.11764705882352
241;92.30103806228374;88.47117794486216;94.11764705882352
240;92.1280276816609;88.47117794486216;94.11764705882352
239;91.95501730103807;88.47117794486216;94.11764705882352
238;91.78200692041523;88.47117794486216;94.11764705882352
237;91.78200692041523;88.47117794486216;94.11764705882352
236;91.78200692041523;88.47117794486216;94.11764705882352
235;91.78200692041523;88.47117794486216;94.11764705882352
234;91.78200692041523;88.47117794486216;94.11764705882352
233;91.78200692041523;88.47117794486216;94.11764705882352
232;91.78200692041523;88.47117794486216;94.11764705882352
231;91.78200692041523;88.47117794486216;94.11764705882352
230;91.78200692041523;88.47117794486216;94.11764705882352
229;91.78200692041523;88.47117794486216;94.11764705882352
228;91.78200692041523;88.47117794486216;94.11764705882352
227;91.52249134948097;88.22055137844612;94.11764705882352
226;91.52249134948097;87.96992481203007;94.4636678200692
225;91.52249134948097;87.96992481203007;94.4636678200692
224;91.52249134948097;87.96992481203007;94.4636678200692
223;91.52249134948097;87.96992481203007;94.4636678200692
222;91.52249134948097;87.96992481203007;94.4636678200692
221;91.52249134948097;87.96992481203007;94.4636678200692
220;91.52249134948097;87.96992481203007;94.4636678200692
219;91.52249134948097;87.96992481203007;94.4636678200692
218;91.52249134948097;87.96992481203007;94.4636678200692
217;91.52249134948097;87.96992481203007;94.4636678200692
216;91.52249134948097;87.96992481203007;94.4636678200692
215;91.52249134948097;87.96992481203007;94.4636678200692
214;91.52249134948097;87.96992481203007;94.4636678200692
213;91.52249134948097;87.96992481203007;94.4636678200692
212;91.52249134948097;87.96992481203007;94.4636678200692
211;91.52249134948097;87.96992481203007;94.4636678200692
210;91.52249134948097;87.96992481203007;94.4636678200692
209;91.52249134948097;87.96992481203007;94.4636678200692
208;91.52249134948097;87.96992481203007;94.4636678200692
207;91.52249134948097;87.96992481203007;94.4636678200692
206;91.52249134948097;87.96992481203007;94.4636678200692
205;91.52249134948097;87.96992481203007;94.4636678200692
204;91.52249134948097;87.96992481203007;94.4636678200692
203;91.52249134948097;87.96992481203007;94.4636678200692
202;91.52249134948097;87.96992481203007;94.4636678200692
201;91.52249134948097;87.96992481203007;94.4636678200692
200;91.52249134948097;87.96992481203007;94.4636678200692
199;91.52249134948097;87.96992481203007;94.4636678200692
198;91.43598615916954;87.71929824561403;94.4636678200692
197;91.34948096885813;87.468671679198;94.4636678200692
196;91.34948096885813;87.468671679198;94.4636678200692
195;91.34948096885813;87.468671679198;94.4636678200692
194;91.34948096885813;87.468671679198;94.4636678200692
193;91.34948096885813;87.468671679198;94.4636678200692
192;91.34948096885813;87.468671679198;94.4636678200692
191;91.34948096885813;87.468671679198;94.4636678200692
190;91.34948096885813;87.468671679198;94.4636678200692
189;91.34948096885813;87.468671679198;94.4636678200692
188;91.34948096885813;87.468671679198;94.4636678200692
187;91.34948096885813;87.468671679198;94.4636678200692
186;91.34948096885813;87.468671679198;94.4636678200692
185;91.34948096885813;87.468671679198;94.4636678200692
184;91.34948096885813;87.468671679198;94.4636678200692
183;91.34948096885813;87.468671679198;94.4636678200692
182;91.34948096885813;87.468671679198;94.4636678200692
181;91.34948096885813;87.468671679198;94.4636678200692
180;91.34948096885813;87.468671679198;94.4636678200692
179;91.34948096885813;87.468671679198;94.4636678200692
178;91.34948096885813;87.468671679198;94.4636678200692
177;91.34948096885813;87.468671679198;94.4636678200692
176;91.34948096885813;87.468671679198;94.4636678200692
175;91.34948096885813;87.468671679198;94.4636678200692
174;91.34948096885813;87.468671679198;94.4636678200692
173;91.34948096885813;87.468671679198;94.4636678200692
172;91.34948096885813;87.468671679198;94.4636678200692
171;91.34948096885813;87.468671679198;94.4636678200692
170;91.34948096885813;87.468671679198;94.4636678200692
169;91.34948096885813;87.468671679198;94.4636678200692
168;91.34948096885813;87.468671679198;94.4636678200692
167;91.34948096885813;87.468671679198;94.4636678200692
166;91.34948096885813;87.468671679198;94.4636678200692
165;91.08996539792388;87.71929824561403;94.4636678200692
164;91.08996539792388;87.71929824561403;94.4636678200692
163;91.08996539792388;87.71929824561403;94.4636678200692
162;91.00346020761245;87.96992481203007;94.4636678200692
161;91.00346020761245;87.96992481203007;94.4636678200692
160;91.00346020761245;87.96992481203007;94.4636678200692
159;91.00346020761245;87.96992481203007;94.4636678200692
